config_id,src,dst,size,repetition,duration_ns,duration_us
45,1,2,359381,4,26368.0,26.368
45,1,2,359381,5,26400.0,26.4
45,1,2,359381,6,25888.0,25.888
45,1,2,359381,7,27104.0,27.104
45,1,2,359381,8,26780.0,26.78
45,1,2,359381,9,26784.0,26.784
45,1,2,359381,10,26720.0,26.72
45,1,2,359381,11,26336.0,26.336
45,1,2,359381,12,26079.0,26.079
45,1,2,359381,13,25665.0,25.665
45,1,2,359381,14,26465.0,26.465
46,1,2,4641588,0,244927.0,244.927
46,1,2,4641588,1,205268.0,205.268
46,1,2,4641588,2,212672.0,212.672
46,1,2,4641588,3,211121.0,211.121
46,1,2,4641588,4,210107.0,210.107
46,1,2,4641588,5,222176.0,222.176
46,1,2,4641588,6,222302.0,222.302
46,1,2,4641588,7,214205.0,214.205
46,1,2,4641588,8,219226.0,219.226
46,1,2,4641588,9,220928.0,220.928
46,1,2,4641588,10,220480.0,220.48
46,1,2,4641588,11,226658.0,226.658
46,1,2,4641588,12,211392.0,211.392
46,1,2,4641588,13,217472.0,217.472
46,1,2,4641588,14,210945.0,210.945
47,1,2,59948425,0,2654679.0,2654.679
47,1,2,59948425,1,2641731.0,2641.731
47,1,2,59948425,2,2635909.0,2635.909
47,1,2,59948425,3,2633951.0,2633.951
47,1,2,59948425,4,2644692.0,2644.692
47,1,2,59948425,5,2684605.0,2684.605
47,1,2,59948425,6,2660419.0,2660.419
47,1,2,59948425,7,2625662.0,2625.662
47,1,2,59948425,8,2660741.0,2660.741
47,1,2,59948425,9,2644708.0,2644.708
47,1,2,59948425,10,2663648.0,2663.648
47,1,2,59948425,11,2638483.0,2638.483
47,1,2,59948425,12,2649345.0,2649.345
47,1,2,59948425,13,2634436.0,2634.436
47,1,2,59948425,14,2638030.0,2638.03
48,1,2,774263682,0,34154830.0,34154.83
48,1,2,774263682,1,34112673.0,34112.673
48,1,2,774263682,2,34073555.0,34073.555
48,1,2,774263682,3,34079988.0,34079.988
48,1,2,774263682,4,34115704.0,34115.704
48,1,2,774263682,5,34097960.0,34097.96
48,1,2,774263682,6,34056829.0,34056.829
48,1,2,774263682,7,34135561.0,34135.561
48,1,2,774263682,8,34205415.0,34205.415
48,1,2,774263682,9,34335059.0,34335.059
48,1,2,774263682,10,34046810.0,34046.81
48,1,2,774263682,11,34177028.0,34177.028
48,1,2,774263682,12,34107841.0,34107.841
48,1,2,774263682,13,34303410.0,34303.41
48,1,2,774263682,14,33942825.0,33942.825
49,1,2,10000000000,0,440147873.0,440147.873
49,1,2,10000000000,1,441820410.0,441820.41
49,1,2,10000000000,2,442512457.0,442512.457
49,1,2,10000000000,3,440643402.0,440643.402
49,1,2,10000000000,4,440811750.0,440811.75
49,1,2,10000000000,5,440983485.0,440983.485
49,1,2,10000000000,6,441995872.0,441995.872
49,1,2,10000000000,7,440173640.0,440173.64
49,1,2,10000000000,8,439638654.0,439638.654
49,1,2,10000000000,9,441770428.0,441770.428
49,1,2,10000000000,10,442627888.0,442627.888
49,1,2,10000000000,11,440203560.0,440203.56
49,1,2,10000000000,12,440739270.0,440739.27
49,1,2,10000000000,13,441595976.0,441595.976
49,1,2,10000000000,14,442214080.0,442214.08
50,1,3,1,0,8447.0,8.447
50,1,3,1,1,7712.0,7.712
50,1,3,1,2,7232.0,7.232
50,1,3,1,3,7007.0,7.007
50,1,3,1,4,6976.0,6.976
50,1,3,1,5,7008.0,7.008
50,1,3,1,6,7008.0,7.008
50,1,3,1,7,7008.0,7.008
50,1,3,1,8,7041.0,7.041
50,1,3,1,9,7009.0,7.009
50,1,3,1,10,7040.0,7.04
50,1,3,1,11,7008.0,7.008
50,1,3,1,12,6977.0,6.977
50,1,3,1,13,7007.0,7.007
50,1,3,1,14,7105.0,7.105
51,1,3,12,0,7072.0,7.072
51,1,3,12,1,7072.0,7.072
51,1,3,12,2,7104.0,7.104
51,1,3,12,3,7104.0,7.104
51,1,3,12,4,7104.0,7.104
51,1,3,12,5,7072.0,7.072
51,1,3,12,6,7105.0,7.105
51,1,3,12,7,7104.0,7.104
51,1,3,12,8,7072.0,7.072
51,1,3,12,9,7072.0,7.072
51,1,3,12,10,7072.0,7.072
51,1,3,12,11,7104.0,7.104
51,1,3,12,12,7105.0,7.105
51,1,3,12,13,7071.0,7.071
51,1,3,12,14,7104.0,7.104
52,1,3,166,0,7488.0,7.488
52,1,3,166,1,7232.0,7.232
52,1,3,166,2,7425.0,7.425
52,1,3,166,3,7232.0,7.232
52,1,3,166,4,7232.0,7.232
52,1,3,166,5,7200.0,7.2
52,1,3,166,6,7168.0,7.168
52,1,3,166,7,7455.0,7.455
52,1,3,166,8,7232.0,7.232
52,1,3,166,9,7169.0,7.169
52,1,3,166,10,7232.0,7.232
52,1,3,166,11,7200.0,7.2
52,1,3,166,12,7200.0,7.2
52,1,3,166,13,7200.0,7.2
52,1,3,166,14,7200.0,7.2
53,1,3,2154,0,7328.0,7.328
53,1,3,2154,1,7104.0,7.104
53,1,3,2154,2,7104.0,7.104
53,1,3,2154,3,7072.0,7.072
53,1,3,2154,4,7104.0,7.104
53,1,3,2154,5,7071.0,7.071
53,1,3,2154,6,7616.0,7.616
53,1,3,2154,7,7104.0,7.104
53,1,3,2154,8,7072.0,7.072
53,1,3,2154,9,7072.0,7.072
53,1,3,2154,10,7040.0,7.04
53,1,3,2154,11,7168.0,7.168
53,1,3,2154,12,7040.0,7.04
53,1,3,2154,13,7072.0,7.072
53,1,3,2154,14,7105.0,7.105
54,1,3,27825,0,12640.0,12.64
54,1,3,27825,1,11872.0,11.872
54,1,3,27825,2,12096.0,12.096
54,1,3,27825,3,11968.0,11.968
54,1,3,27825,4,12000.0,12.0
54,1,3,27825,5,11744.0,11.744
54,1,3,27825,6,11744.0,11.744
54,1,3,27825,7,11744.0,11.744
54,1,3,27825,8,11744.0,11.744
54,1,3,27825,9,11776.0,11.776
54,1,3,27825,10,12032.0,12.032
54,1,3,27825,11,11649.0,11.649
54,1,3,27825,12,11712.0,11.712
54,1,3,27825,13,11777.0,11.777
54,1,3,27825,14,11839.0,11.839
55,1,3,359381,0,28769.0,28.769
55,1,3,359381,1,26432.0,26.432
55,1,3,359381,2,26912.0,26.912
55,1,3,359381,3,26368.0,26.368
55,1,3,359381,4,26815.0,26.815
55,1,3,359381,5,26530.0,26.53
55,1,3,359381,6,27775.0,27.775
55,1,3,359381,7,26208.0,26.208
55,1,3,359381,8,27649.0,27.649
55,1,3,359381,9,26560.0,26.56
55,1,3,359381,10,26784.0,26.784
55,1,3,359381,11,27521.0,27.521
55,1,3,359381,12,27234.0,27.234
55,1,3,359381,13,26912.0,26.912
55,1,3,359381,14,27647.0,27.647
56,1,3,4641588,0,218559.0,218.559
56,1,3,4641588,1,211713.0,211.713
56,1,3,4641588,2,204609.0,204.609
56,1,3,4641588,3,211646.0,211.646
56,1,3,4641588,4,220541.0,220.541
56,1,3,4641588,5,219551.0,219.551
56,1,3,4641588,6,208768.0,208.768
56,1,3,4641588,7,207295.0,207.295
56,1,3,4641588,8,237824.0,237.824
56,1,3,4641588,9,205757.0,205.757
56,1,3,4641588,10,208000.0,208.0
56,1,3,4641588,11,203816.0,203.816
56,1,3,4641588,12,206462.0,206.462
56,1,3,4641588,13,211583.0,211.583
56,1,3,4641588,14,211233.0,211.233
57,1,3,59948425,0,2569414.0,2569.414
57,1,3,59948425,1,2604280.0,2604.28
57,1,3,59948425,2,2570876.0,2570.876
57,1,3,59948425,3,2604634.0,2604.634
57,1,3,59948425,4,2583215.0,2583.215
57,1,3,59948425,5,2611941.0,2611.941
57,1,3,59948425,6,2593452.0,2593.452
57,1,3,59948425,7,2637630.0,2637.63
57,1,3,59948425,8,2906122.0,2906.122
57,1,3,59948425,9,2572313.0,2572.313
57,1,3,59948425,10,2591254.0,2591.254
57,1,3,59948425,11,2617698.0,2617.698
57,1,3,59948425,12,2591470.0,2591.47
57,1,3,59948425,13,2627518.0,2627.518
57,1,3,59948425,14,2613475.0,2613.475
58,1,3,774263682,0,33265101.000000004,33265.101
58,1,3,774263682,1,33183119.0,33183.119
58,1,3,774263682,2,33400449.999999996,33400.45
58,1,3,774263682,3,33214065.000000004,33214.065
58,1,3,774263682,4,33337421.000000004,33337.421
58,1,3,774263682,5,33130809.0,33130.809
58,1,3,774263682,6,33232779.000000004,33232.779
58,1,3,774263682,7,33487370.000000004,33487.37
58,1,3,774263682,8,33345760.000000004,33345.76
58,1,3,774263682,9,33402256.999999996,33402.257
58,1,3,774263682,10,33470807.0,33470.807
58,1,3,774263682,11,33260813.000000004,33260.813
58,1,3,774263682,12,33358792.0,33358.792
58,1,3,774263682,13,33202499.000000004,33202.499
58,1,3,774263682,14,33448355.000000004,33448.355
59,1,3,10000000000,0,430411888.0,430411.888
59,1,3,10000000000,1,430268242.0,430268.242
59,1,3,10000000000,2,429516127.0,429516.127
59,1,3,10000000000,3,431107356.0,431107.356
59,1,3,10000000000,4,431109738.0,431109.738
59,1,3,10000000000,5,430609175.0,430609.175
59,1,3,10000000000,6,429821047.0,429821.047
59,1,3,10000000000,7,431121916.0,431121.916
59,1,3,10000000000,8,430983761.0,430983.761
59,1,3,10000000000,9,430129932.0,430129.932
59,1,3,10000000000,10,429403746.0,429403.746
59,1,3,10000000000,11,431677080.0,431677.08
59,1,3,10000000000,12,430544445.0,430544.445
59,1,3,10000000000,13,430393938.0,430393.938
59,1,3,10000000000,14,429039149.0,429039.149
60,2,0,1,0,8960.0,8.96
60,2,0,1,1,7808.0,7.808
60,2,0,1,2,7424.0,7.424
60,2,0,1,3,7168.0,7.168
60,2,0,1,4,7137.0,7.137
60,2,0,1,5,7168.0,7.168
60,2,0,1,6,7136.0,7.136
60,2,0,1,7,7104.0,7.104
60,2,0,1,8,7167.0,7.167
60,2,0,1,9,7168.0,7.168
60,2,0,1,10,7200.0,7.2
60,2,0,1,11,7168.0,7.168
60,2,0,1,12,7136.0,7.136
60,2,0,1,13,7169.0,7.169
60,2,0,1,14,7168.0,7.168
61,2,0,12,0,7135.0,7.135
61,2,0,12,1,7136.0,7.136
61,2,0,12,2,7199.0,7.199
61,2,0,12,3,7296.0,7.296
61,2,0,12,4,7264.0,7.264
61,2,0,12,5,7263.0,7.263
61,2,0,12,6,7232.0,7.232
61,2,0,12,7,7233.0,7.233
61,2,0,12,8,7200.0,7.2
61,2,0,12,9,7232.0,7.232
61,2,0,12,10,7264.0,7.264
61,2,0,12,11,7648.0,7.648
61,2,0,12,12,7232.0,7.232
61,2,0,12,13,7200.0,7.2
61,2,0,12,14,7392.0,7.392
62,2,0,166,0,7584.0,7.584
62,2,0,166,1,7392.0,7.392
62,2,0,166,2,7328.0,7.328
62,2,0,166,3,7360.0,7.36
62,2,0,166,4,7744.0,7.744
62,2,0,166,5,7328.0,7.328
62,2,0,166,6,7327.0,7.327
62,2,0,166,7,7392.0,7.392
62,2,0,166,8,7360.0,7.36
62,2,0,166,9,7360.0,7.36
62,2,0,166,10,7328.0,7.328
62,2,0,166,11,7392.0,7.392
62,2,0,166,12,7424.0,7.424
62,2,0,166,13,7391.0,7.391
62,2,0,166,14,7328.0,7.328
63,2,0,2154,0,7488.0,7.488
63,2,0,2154,1,7617.0,7.617
63,2,0,2154,2,7264.0,7.264
63,2,0,2154,3,7552.0,7.552
63,2,0,2154,4,7264.0,7.264
63,2,0,2154,5,7680.0,7.68
63,2,0,2154,6,7264.0,7.264
63,2,0,2154,7,7872.0,7.872
63,2,0,2154,8,7264.0,7.264
63,2,0,2154,9,7264.0,7.264
63,2,0,2154,10,7200.0,7.2
63,2,0,2154,11,7264.0,7.264
63,2,0,2154,12,7296.0,7.296
63,2,0,2154,13,7232.0,7.232
63,2,0,2154,14,7200.0,7.2
64,2,0,27825,0,14176.0,14.176
64,2,0,27825,1,12448.0,12.448
64,2,0,27825,2,12671.0,12.671
64,2,0,27825,3,12160.0,12.16
64,2,0,27825,4,12000.0,12.0
64,2,0,27825,5,11968.0,11.968
64,2,0,27825,6,12160.0,12.16
64,2,0,27825,7,12128.0,12.128
64,2,0,27825,8,12064.0,12.064
64,2,0,27825,9,12000.0,12.0
64,2,0,27825,10,12097.0,12.097
64,2,0,27825,11,12192.0,12.192
64,2,0,27825,12,12064.0,12.064
64,2,0,27825,13,12224.0,12.224
64,2,0,27825,14,12128.0,12.128
65,2,0,359381,0,29408.0,29.408
65,2,0,359381,1,27040.0,27.04
65,2,0,359381,2,26368.0,26.368
65,2,0,359381,3,26176.0,26.176
65,2,0,359381,4,27168.0,27.168
65,2,0,359381,5,27297.0,27.297
65,2,0,359381,6,26240.0,26.24
65,2,0,359381,7,26593.0,26.593
65,2,0,359381,8,27360.0,27.36
65,2,0,359381,9,26912.0,26.912
65,2,0,359381,10,26723.0,26.723
65,2,0,359381,11,26592.0,26.592
65,2,0,359381,12,26528.0,26.528
65,2,0,359381,13,26624.0,26.624
65,2,0,359381,14,26240.0,26.24
66,2,0,4641588,0,212671.0,212.671
66,2,0,4641588,1,206339.0,206.339
66,2,0,4641588,2,209858.0,209.858
66,2,0,4641588,3,209635.0,209.635
66,2,0,4641588,4,211870.0,211.87
66,2,0,4641588,5,211583.0,211.583
66,2,0,4641588,6,212033.0,212.033
66,2,0,4641588,7,210145.0,210.145
66,2,0,4641588,8,210761.0,210.761
66,2,0,4641588,9,207681.0,207.681
66,2,0,4641588,10,206977.0,206.977
66,2,0,4641588,11,205570.0,205.57
66,2,0,4641588,12,204802.0,204.802
66,2,0,4641588,13,215490.0,215.49
66,2,0,4641588,14,210622.0,210.622
67,2,0,59948425,0,2587093.0,2587.093
67,2,0,59948425,1,2587945.0,2587.945
67,2,0,59948425,2,2599040.0,2599.04
67,2,0,59948425,3,2579546.0,2579.546
67,2,0,59948425,4,2589500.0,2589.5
67,2,0,59948425,5,2592538.0,2592.538
67,2,0,59948425,6,2585606.0,2585.606
67,2,0,59948425,7,2573116.0,2573.116
67,2,0,59948425,8,2569880.0,2569.88
67,2,0,59948425,9,2573815.0,2573.815
67,2,0,59948425,10,2611538.0,2611.538
67,2,0,59948425,11,2616952.0,2616.952
67,2,0,59948425,12,2625526.0,2625.526
67,2,0,59948425,13,2589828.0,2589.828
67,2,0,59948425,14,2609598.0,2609.598
68,2,0,774263682,0,33255748.0,33255.748
68,2,0,774263682,1,33224798.000000004,33224.798
68,2,0,774263682,2,33147985.999999996,33147.986
68,2,0,774263682,3,33139199.0,33139.199
68,2,0,774263682,4,33143934.999999996,33143.935
68,2,0,774263682,5,33231331.0,33231.331
68,2,0,774263682,6,33299284.0,33299.284
68,2,0,774263682,7,33246155.0,33246.155
68,2,0,774263682,8,33321536.0,33321.536
68,2,0,774263682,9,33275262.000000004,33275.262
68,2,0,774263682,10,33456509.0,33456.509
68,2,0,774263682,11,33311259.0,33311.259
68,2,0,774263682,12,33072523.999999996,33072.524
68,2,0,774263682,13,33230413.0,33230.413
68,2,0,774263682,14,33076508.0,33076.508
69,2,0,10000000000,0,431402845.0,431402.845
69,2,0,10000000000,1,430190044.0,430190.044
69,2,0,10000000000,2,433956806.0,433956.806
69,2,0,10000000000,3,430277650.0,430277.65
69,2,0,10000000000,4,429883867.0,429883.867
69,2,0,10000000000,5,428619247.0,428619.247
69,2,0,10000000000,6,430037626.0,430037.626
69,2,0,10000000000,7,429306584.0,429306.584
69,2,0,10000000000,8,430761562.0,430761.562
69,2,0,10000000000,9,428630304.0,428630.304
69,2,0,10000000000,10,430104445.0,430104.445
69,2,0,10000000000,11,431314894.0,431314.894
69,2,0,10000000000,12,430287415.0,430287.415
69,2,0,10000000000,13,429054208.0,429054.208
69,2,0,10000000000,14,430441378.0,430441.378
70,2,1,1,0,8160.0,8.16
70,2,1,1,1,7680.0,7.68
70,2,1,1,2,7008.0,7.008
70,2,1,1,3,6751.0,6.751
70,2,1,1,4,6752.0,6.752
70,2,1,1,5,6752.0,6.752
70,2,1,1,6,6752.0,6.752
70,2,1,1,7,6817.0,6.817
70,2,1,1,8,6752.0,6.752
70,2,1,1,9,6784.0,6.784
70,2,1,1,10,6752.0,6.752
70,2,1,1,11,6752.0,6.752
70,2,1,1,12,6784.0,6.784
70,2,1,1,13,6816.0,6.816
70,2,1,1,14,6753.0,6.753
71,2,1,12,0,6848.0,6.848
71,2,1,12,1,6784.0,6.784
71,2,1,12,2,6816.0,6.816
71,2,1,12,3,6880.0,6.88
71,2,1,12,4,6848.0,6.848
71,2,1,12,5,6880.0,6.88
71,2,1,12,6,6912.0,6.912
71,2,1,12,7,6848.0,6.848
71,2,1,12,8,6848.0,6.848
71,2,1,12,9,6880.0,6.88
71,2,1,12,10,6848.0,6.848
71,2,1,12,11,6912.0,6.912
71,2,1,12,12,6817.0,6.817
71,2,1,12,13,6816.0,6.816
71,2,1,12,14,6882.0,6.882
72,2,1,166,0,7136.0,7.136
72,2,1,166,1,6976.0,6.976
72,2,1,166,2,7008.0,7.008
72,2,1,166,3,6976.0,6.976
72,2,1,166,4,6912.0,6.912
72,2,1,166,5,6912.0,6.912
72,2,1,166,6,6912.0,6.912
72,2,1,166,7,6880.0,6.88
72,2,1,166,8,6880.0,6.88
72,2,1,166,9,6912.0,6.912
72,2,1,166,10,6912.0,6.912
72,2,1,166,11,6879.0,6.879
72,2,1,166,12,6881.0,6.881
72,2,1,166,13,6880.0,6.88
72,2,1,166,14,7136.0,7.136
73,2,1,2154,0,7041.0,7.041
73,2,1,2154,1,6816.0,6.816
73,2,1,2154,2,6849.0,6.849
73,2,1,2154,3,6848.0,6.848
73,2,1,2154,4,6976.0,6.976
73,2,1,2154,5,6880.0,6.88
73,2,1,2154,6,7424.0,7.424
73,2,1,2154,7,6912.0,6.912
73,2,1,2154,8,6944.0,6.944
73,2,1,2154,9,6944.0,6.944
73,2,1,2154,10,6880.0,6.88
73,2,1,2154,11,6912.0,6.912
73,2,1,2154,12,7103.0,7.103
73,2,1,2154,13,6912.0,6.912
73,2,1,2154,14,6912.0,6.912
74,2,1,27825,0,12577.0,12.577
74,2,1,27825,1,12449.0,12.449
74,2,1,27825,2,12480.0,12.48
74,2,1,27825,3,11904.0,11.904
74,2,1,27825,4,11616.0,11.616
74,2,1,27825,5,11520.0,11.52
74,2,1,27825,6,11488.0,11.488
74,2,1,27825,7,11488.0,11.488
74,2,1,27825,8,11712.0,11.712
74,2,1,27825,9,11456.0,11.456
74,2,1,27825,10,11521.0,11.521
74,2,1,27825,11,11519.0,11.519
74,2,1,27825,12,11648.0,11.648
74,2,1,27825,13,11456.0,11.456
74,2,1,27825,14,11552.0,11.552
75,2,1,359381,0,28128.0,28.128
75,2,1,359381,1,26080.0,26.08
75,2,1,359381,2,26400.0,26.4
75,2,1,359381,3,26175.0,26.175
75,2,1,359381,4,26464.0,26.464
75,2,1,359381,5,26497.0,26.497
