config_id,src,dst,size,elapsed_s,effective_bandwidth_gbps,num_repetitions,total_duration_s
106,2,3,1073741824,3.893629187988281,1776.2617185168606,10,0.006044952795
113,2,3,1024,5.13322075805664,125.48865822722762,10,8.160099999999999e-08
133,2,3,131072,6.236238642089844,1860.377974437403,10,7.04545e-07
142,2,3,16,6.457649476074219,2.1478239858243615,10,7.4494e-08
150,2,3,524288,6.553118809082031,1710.3836331820064,10,3.065324e-06
207,2,3,4194304,7.913430083007812,1767.1073315188023,10,2.3735423e-05
254,2,3,128,9.838106447998047,16.9419737399407,10,7.555200000000001e-08
256,2,3,1048576,9.841486747070313,1740.6512967036763,10,6.024044e-06
261,2,3,33554432,9.971858134033203,1704.5097692820746,10,0.000196856789
267,2,3,512,10.003363486083984,63.87305230853677,10,8.015900000000001e-08
273,2,3,134217728,10.101491833007813,1775.580549096772,10,0.0007559089789999999
301,2,3,268435456,10.323868895996094,1757.0556967264354,10,0.001527757239
319,2,3,8,10.773307745117188,1.0780508840017249,10,7.4208e-08
329,2,3,32768,10.802211357177734,1337.851631078267,10,2.4493e-07
331,2,3,536870912,10.808303815185546,1765.4437299532256,10,0.003040997019
332,2,3,16777216,11.111818447021484,1686.0071110255708,10,9.9508572e-05
335,2,3,256,11.128455895996094,32.70645952575633,10,7.827200000000001e-08
341,2,3,1,11.15804378515625,0.13790820829655778,10,7.251200000000001e-08
343,2,3,16384,11.162641829101563,934.6370181063103,10,1.75298e-07
368,2,3,2097152,11.729374468994141,1737.6326723516363,10,1.2069018e-05
369,2,3,262144,11.732862800048828,1817.2428159555006,10,1.442537e-06
0,3,0,2097152,0.11597965795898438,1043.8245108267167,10,2.009104e-05
2,3,0,1073741824,0.5786981418457031,1564.557859953584,10,0.0068629090139999994
10,3,0,32,1.4595998208007812,4.090084102354354,10,7.8238e-08
12,3,0,1048576,1.4643455529785157,582.977350038765,10,1.7986565e-05
25,3,0,8192,1.9520253508300782,709.7249296079706,10,1.15425e-07
30,3,0,16,1.9618383039550782,2.304213831043521,10,6.9438e-08
32,3,0,256,1.9889111638183594,38.96736483195323,10,6.569600000000001e-08
36,3,0,2048,2.0222014768066408,52.04680145975013,10,3.93492e-07
52,3,0,4096,2.4030105048828125,452.78180029404285,10,9.046300000000001e-08
