config_id,src,dst,size,duration_ms,bandwidth_gbps,elapsed_s,src_temp,dst_temp,src_power,dst_power,src_clock_graphics,dst_clock_graphics
363,1,3,482088166,898.8126550000001,0.5363611241098958,76.75508747802735,44.0,45.0,39.87,41.5,1590.0,1590.0
366,1,2,197217886,93.834304,2.101767451698688,77.8430619230957,44.0,45.0,41.72,42.18,1590.0,1590.0
368,1,3,306783379,75.96294999999999,4.0385922216027685,77.9409204309082,44.0,45.0,41.72,41.5,1590.0,1590.0
371,1,2,350609575,300.690931,1.166013134596334,78.02179136303711,44.0,45.0,41.72,42.18,1590.0,1590.0
376,1,2,284870280,55.568936,5.126430349503183,80.00928423388672,44.0,46.0,40.26,42.93,1590.0,1590.0
395,1,3,372522674,1057.49272,0.3522697291003573,83.04623015405274,44.0,46.0,40.16,42.96,1590.0,1590.0
397,1,3,547827461,447.173468,1.2250893673325,84.10738418798829,44.0,46.0,40.46,41.6,1590.0,1590.0
404,1,3,701219150,372.033616,1.8848273915118465,85.60167058300782,45.0,46.0,39.97,41.6,1590.0,1590.0
406,1,3,1,0.0073609999999999995,0.00013585110718652358,86.002609546875,45.0,46.0,39.97,41.6,1590.0,1590.0
413,1,3,854610839,673.036391,1.2697839974599532,87.39014979101563,45.0,46.0,41.33,41.6,1590.0,1590.0
416,1,2,328696477,510.596609,0.6437498236499255,88.06778760888672,45.0,46.0,41.33,42.86,1590.0,1590.0
419,1,3,109565493,22.855398,4.793856269752992,88.66953923388672,45.0,46.0,41.33,41.6,1590.0,1590.0
425,1,2,679306052,600.795118,1.1306783821102886,90.19962667602539,45.0,46.0,40.55,41.79,1590.0,1590.0
426,1,0,87652394,57.662115,1.520103693733745,90.8026826730957,45.0,46.0,40.65,41.33,1590.0,1590.0
428,1,2,723132249,232.49465700000002,3.110317709365682,90.86350409594726,45.0,47.0,40.65,41.4,1590.0,1590.0
429,1,2,898437036,175.779229,5.111167235805773,91.09822593701172,45.0,47.0,40.65,41.4,1590.0,1590.0
432,1,0,153391690,208.46284599999998,0.7358226798841652,91.27850016503906,45.0,46.0,40.65,41.33,1590.0,1590.0
435,1,2,788871544,435.64772100000005,1.810801493897864,91.70732262695313,45.0,47.0,40.65,41.4,1590.0,1590.0
437,1,3,635479855,131.458231,4.834081899367716,92.14643650708008,45.0,47.0,40.55,41.69,1590.0,1590.0
440,1,2,65739296,722.024089,0.09104861873936729,92.28246363208008,45.0,47.0,40.55,41.5,1590.0,1590.0
442,1,3,986089430,202.848196,4.861218632676427,93.38097756298828,45.0,47.0,40.55,41.69,1590.0,1590.0
444,1,2,964176331,187.800586,5.134043250535969,93.78122178198242,45.0,47.0,41.62,42.28,1590.0,1590.0
448,1,3,416348871,84.73657,4.9134496593383465,94.55014753295899,45.0,47.0,41.62,41.79,1590.0,1590.0
449,1,2,920350135,179.95289300000002,5.114394771080451,94.63704124487305,45.0,47.0,41.62,42.28,1590.0,1590.0
454,1,2,372522674,464.389908,0.8021765063852334,94.85109595605469,45.0,47.0,41.62,42.28,1590.0,1590.0
463,1,0,898437036,198.654839,4.522603328076997,97.79824129492188,46.0,47.0,41.99,43.25,1590.0,1590.0
465,1,0,131478591,82.54106399999999,1.5928870386260106,97.99993026904296,46.0,47.0,41.99,43.25,1590.0,1590.0
466,1,0,569740560,127.45930499999999,4.469980124244362,98.08460025610351,46.0,47.0,41.99,43.25,1590.0,1590.0
469,1,0,1029915627,229.278874,4.491977865348379,98.26832445800781,46.0,47.0,41.99,43.25,1590.0,1590.0
475,1,2,986089430,192.553886,5.1211089554432565,99.84851941210937,45.0,47.0,40.16,42.83,1590.0,1590.0
478,1,3,131478591,51.428309,2.556541203794976,100.17153558691406,46.0,47.0,40.75,43.15,1590.0,1590.0
486,1,0,241044083,365.836826,0.6588841414232038,101.01589016503907,46.0,47.0,40.75,41.53,1590.0,1590.0
494,1,2,262957182,123.34158199999999,2.131942672828698,102.3981625559082,46.0,47.0,40.16,42.76,1590.0,1590.0
497,1,0,350609575,202.23305499999998,1.733690741110547,102.543119625,46.0,47.0,40.16,42.01,1590.0,1590.0
500,1,2,131478591,26.70226,4.923875020316633,103.59900825708007,46.0,48.0,40.75,42.93,1590.0,1590.0
501,1,3,832697741,169.43297099999998,4.914614529187475,103.62758329589843,46.0,47.0,40.75,42.18,1590.0,1590.0
504,1,3,153391690,31.352209,4.892532133860168,104.37928282788086,46.0,47.0,40.75,42.18,1590.0,1590.0
507,1,3,679306052,215.649434,3.150047924540344,104.49983802807617,46.0,47.0,40.75,42.18,1590.0,1590.0
509,1,2,109565493,21.235738,5.1594860042066815,104.91983478100586,46.0,48.0,42.08,42.83,1590.0,1590.0
510,1,2,219130985,43.037901,5.091581603851916,104.94291523706055,46.0,48.0,42.08,42.83,1590.0,1590.0
513,1,0,635479855,773.461363,0.8216051704705514,104.99110454907226,46.0,47.0,42.08,41.53,1590.0,1590.0
521,1,0,43826197,2519.732576,0.01739319379264159,105.77538989208985,46.0,47.0,42.08,41.53,1590.0,1590.0
528,1,2,766958446,148.87324900000002,5.1517546043480245,109.6111410600586,46.0,48.0,40.46,42.74,1590.0,1590.0
532,1,0,482088166,108.214235,4.454942235649496,110.95833503710938,46.0,47.0,40.26,43.44,1590.0,1590.0
533,1,3,219130985,44.957775,4.874151022820858,111.06847698999023,46.0,48.0,40.26,43.74,1590.0,1590.0
537,1,3,504001264,1258.993399,0.40032081534368713,111.12347732104492,46.0,48.0,40.26,43.74,1590.0,1590.0
539,1,0,788871544,175.522242,4.494424951568246,112.38588224609374,46.0,48.0,40.26,42.11,1590.0,1590.0
541,1,0,525914363,116.00041,4.53372848423553,113.16338971704101,46.0,48.0,40.36,41.62,1590.0,1590.0
544,1,2,438261969,208.206625,2.1049376742935055,113.35533838598633,46.0,48.0,40.36,41.79,1590.0,1590.0
553,1,3,43826197,143.978468,0.3043941056519646,115.26457064208985,46.0,48.0,40.85,43.61,1590.0,1590.0
554,1,2,591653658,115.602988,5.117978940129126,115.41064832592774,46.0,48.0,40.85,42.93,1590.0,1590.0
555,1,3,328696477,67.571587,4.8644184870188125,115.52905109008789,46.0,48.0,40.85,43.61,1590.0,1590.0
556,1,3,460175068,94.481038,4.870554745598794,115.60003794995117,46.0,48.0,40.85,43.61,1590.0,1590.0
564,1,3,810784642,224.159803,3.616993908582262,116.9422953149414,47.0,48.0,40.85,43.71,1590.0,1590.0
569,1,3,1029915627,375.861772,2.7401446588188807,117.33438655102539,47.0,48.0,40.85,43.71,1590.0,1590.0
574,1,2,876523938,170.893197,5.12907449440483,119.50355556396484,47.0,49.0,40.85,42.93,1590.0,1590.0
575,1,3,1073741824,219.5055,4.891639726567215,119.67638202807618,47.0,49.0,40.85,43.71,1590.0,1590.0
583,1,2,1073741824,345.72830300000004,3.105738855288338,121.71359505297852,47.0,49.0,40.36,42.76,1590.0,1590.0
584,1,2,1008002528,198.054877,5.089511267122192,122.06147949291991,47.0,49.0,40.36,42.76,1590.0,1590.0
585,1,3,1008002528,418.178001,2.4104628306356077,122.26183384887695,47.0,49.0,40.36,42.47,1590.0,1590.0
588,1,3,394435772,865.199664,0.4558898811592696,122.68477619506837,47.0,49.0,40.94,42.47,1590.0,1590.0
593,1,3,21913099,5.158954,4.2475856539911,124.20601350097657,47.0,49.0,40.46,43.25,1590.0,1590.0
598,1,0,657392953,145.638558,4.513866121909832,125.63247338891601,47.0,48.0,40.46,43.44,1590.0,1590.0
5,2,1,832697741,537.620229,1.5488586479509125,1.2832413701171874,34.0,33.0,34.1,33.73,1590.0,1590.0
6,2,1,525914363,340.239206,1.5457194636176053,1.8239946611328124,34.0,33.0,34.1,33.73,1590.0,1590.0
8,2,3,65739296,37.881831,1.7353779969083332,2.4026531040039063,34.0,34.0,34.0,34.61,1590.0,1590.0
14,2,1,372522674,501.358433,0.7430266441733513,2.6911832622070313,34.0,33.0,34.0,33.46,1590.0,1590.0
17,2,1,197217886,278.889709,0.7071536870512494,3.2013602131347656,34.0,33.0,34.0,33.46,1590.0,1590.0
19,2,3,328696477,450.93547600000005,0.7289213080232346,4.229971648193359,34.0,34.0,34.0,34.68,1590.0,1590.0
30,2,0,241044083,143.94667,1.6745374033313862,6.773082330078125,35.0,35.0,34.2,34.61,1590.0,1590.0
34,2,3,153391690,87.636427,1.7503188485765173,7.4309866540527345,35.0,35.0,34.2,34.78,1590.0,1590.0
48,2,0,679306052,621.755805,1.0925608519248162,9.201661130126952,35.0,35.0,34.29,34.51,1590.0,1590.0
53,2,3,350609575,895.0878329999999,0.3917041010655766,10.067771319091797,35.0,35.0,34.29,34.88,1590.0,1590.0
55,2,1,284870280,588.99019,0.48365878555634345,10.97044111303711,35.0,35.0,34.29,33.73,1590.0,1590.0
56,2,0,1051828725,623.747166,1.6863062188245677,11.59206635522461,36.0,36.0,34.29,34.51,1590.0,1590.0
58,2,1,810784642,749.678931,1.0815091747589742,12.221500800048828,36.0,35.0,34.29,33.63,1590.0,1590.0
61,2,0,942263233,553.518047,1.7023170935563008,13.234576033203124,36.0,36.0,34.78,34.41,1590.0,1590.0
65,2,3,723132249,548.708962,1.317879420748371,13.824620152099609,36.0,36.0,34.78,35.07,1590.0,1590.0
66,2,0,350609575,208.51703099999997,1.6814433493444476,14.37819063305664,36.0,36.0,34.39,34.51,1590.0,1590.0
67,2,1,854610839,542.818756,1.5743944540486732,14.590068459228515,36.0,35.0,34.39,33.73,1590.0,1590.0
73,2,3,898437036,1002.917119,0.8958238113392897,15.488726223144532,36.0,36.0,34.39,34.88,1590.0,1590.0
75,2,0,898437036,652.947727,1.3759708455191542,16.498708241210938,37.0,36.0,34.39,34.7,1590.0,1590.0
81,2,3,372522674,337.872464,1.1025541104764311,18.243491540039063,37.0,37.0,34.41,35.07,1590.0,1590.0
85,2,0,701219150,695.46222,1.008277847213613,18.588660095214845,37.0,37.0,34.41,34.7,1590.0,1590.0
88,2,0,723132249,425.81045400000005,1.69824916745703,19.474321056152345,37.0,37.0,34.39,34.8,1590.0,1590.0
91,2,3,131478591,342.477065,0.38390480542105787,20.27715565722656,37.0,37.0,34.49,35.27,1590.0,1590.0
94,2,1,635479855,447.555352,1.419891086454933,20.62442305200195,37.0,36.0,34.49,33.92,1590.0,1590.0
102,2,3,241044083,325.829015,0.7397870413719907,21.95495780810547,37.0,37.0,34.59,35.07,1590.0,1590.0
104,2,3,1,0.06467700000000001,1.546144688219923e-05,22.284591182128906,37.0,37.0,34.59,35.07,1590.0,1590.0
106,2,0,635479855,380.10655599999996,1.6718466045084475,22.845052596191405,37.0,37.0,34.59,34.7,1590.0,1590.0
110,2,1,745045347,477.07506900000004,1.5616941555166444,23.730887835205078,38.0,37.0,34.59,34.12,1590.0,1590.0
115,2,1,788871544,508.87817,1.5502169094814973,24.78306956713867,38.0,37.0,34.78,33.92,1590.0,1590.0
120,2,1,920350135,700.9475729999999,1.3130085193974985,26.170180061035158,38.0,37.0,34.68,33.92,1590.0,1590.0
121,2,1,350609575,228.93901699999998,1.531454007247703,26.873685567138672,38.0,37.0,34.68,33.92,1590.0,1590.0
125,2,3,591653658,338.774809,1.7464511595370715,27.331442702148436,38.0,38.0,34.68,35.17,1590.0,1590.0
134,2,3,284870280,342.26677,0.8323048129971834,28.564482811035155,38.0,38.0,34.59,35.27,1590.0,1590.0
136,2,0,43826197,86.575353,0.5062202518538965,28.912232072021485,38.0,38.0,34.59,34.8,1590.0,1590.0
139,2,0,109565493,235.39270199999999,0.4654583258915138,29.00355943701172,38.0,38.0,34.59,34.8,1590.0,1590.0
145,2,1,65739296,92.13088099999999,0.7135424657450091,30.015214534179687,38.0,37.0,34.68,34.12,1590.0,1590.0
157,2,0,525914363,310.270137,1.6950208875564456,31.798494654052735,39.0,38.0,41.11,34.96,1590.0,1590.0
165,2,3,920350135,522.682646,1.760820149747233,33.81197731420898,39.0,40.0,39.39,41.89,1590.0,1590.0
167,2,0,986089430,749.9154960000001,1.3149340629174036,34.33887206518555,40.0,40.0,41.11,40.97,1590.0,1590.0
169,2,0,920350135,542.819692,1.6954987974165092,35.229937624023435,40.0,40.0,41.11,40.97,1590.0,1590.0
176,2,0,21913099,12.898442,1.6988950293376517,36.80203372900391,40.0,40.0,34.76,41.04,1590.0,1590.0
179,2,0,131478591,380.18976000000004,0.34582359872080715,36.81981435913086,40.0,40.0,34.76,41.04,1590.0,1590.0
180,2,1,657392953,422.585452,1.5556450178034051,37.20303752416992,40.0,39.0,34.76,39.22,1590.0,1590.0
181,2,3,1051828725,591.752841,1.7774798059651395,37.62958154711914,40.0,40.0,40.14,40.72,1590.0,1590.0
184,2,0,153391690,216.521026,0.7084378493569489,38.22608751318359,40.0,40.0,40.14,41.04,1590.0,1590.0
186,2,0,372522674,368.142387,1.0118983500805083,38.44719910205078,40.0,40.0,40.14,41.04,1590.0,1590.0
200,2,1,87652394,121.150246,0.7235015767116149,40.612711760009766,41.0,40.0,41.4,39.87,1590.0,1590.0
203,2,3,766958446,437.449064,1.7532519991858984,41.67246480517578,41.0,41.0,41.4,40.75,1590.0,1590.0
204,2,0,175304788,105.791054,1.6570851822688144,42.11243940722656,41.0,41.0,41.31,40.65,1590.0,1590.0
210,2,0,591653658,1110.7657849999998,0.5326538375504608,42.36476935302734,41.0,41.0,41.31,40.65,1590.0,1590.0
211,2,3,460175068,262.888556,1.7504568285581819,43.47873231713867,41.0,41.0,41.31,40.85,1590.0,1590.0
213,2,1,153391690,578.2410080000001,0.26527293615951913,43.74546481616211,41.0,40.0,41.99,39.39,1590.0,1590.0
215,2,0,504001264,298.213418,1.6900690363972823,44.52886851123047,41.0,41.0,41.99,40.67,1590.0,1590.0
216,2,0,219130985,130.410836,1.680312708063615,44.82923777709961,41.0,41.0,41.99,40.67,1590.0,1590.0
220,2,0,1008002528,790.012561,1.2759322797653594,45.26526815820313,42.0,41.0,41.89,41.23,1590.0,1590.0
221,2,3,854610839,482.440146,1.7714339200121207,46.0584659711914,42.0,42.0,41.89,42.08,1590.0,1590.0
224,2,0,1029915627,637.091503,1.6165898024855623,46.546395475097654,42.0,41.0,41.89,41.23,1590.0,1590.0
225,2,3,504001264,289.29819699999996,1.7421514175561905,47.18578088110352,42.0,42.0,40.72,42.18,1590.0,1590.0
234,2,0,832697741,490.771241,1.6967125850799394,48.2305579621582,42.0,42.0,40.72,40.77,1590.0,1590.0
236,2,3,701219150,813.4694840000001,0.8620103934962112,48.72525478808594,42.0,42.0,42.18,40.94,1590.0,1590.0
241,2,1,504001264,382.24402399999997,1.3185327496447663,49.905675521240234,42.0,41.0,42.18,39.51,1590.0,1590.0
243,2,0,262957182,198.06757000000002,1.3276135108841896,50.292032013183594,42.0,42.0,42.08,41.14,1590.0,1590.0
246,2,0,810784642,480.873711,1.6860656414631907,50.65704164721679,42.0,42.0,42.08,41.14,1590.0,1590.0
247,2,1,1029915627,660.9158120000001,1.5583159130107178,51.14122012402344,42.0,41.0,42.08,40.09,1590.0,1590.0
248,2,0,394435772,238.425084,1.6543384000653218,51.804659831054686,43.0,42.0,40.82,41.33,1590.0,1590.0
251,2,1,1073741824,1534.11225,0.6999108598474459,52.04791662109375,43.0,41.0,40.82,39.58,1590.0,1590.0
254,2,3,87652394,665.268579,0.13175489834760407,53.58787698413086,43.0,43.0,42.28,41.69,1590.0,1590.0
258,2,1,898437036,575.6351850000001,1.5607750523450017,54.41139118212891,43.0,42.0,42.28,40.07,1590.0,1590.0
259,2,1,328696477,208.365818,1.577497116153668,54.991091762207034,43.0,42.0,40.92,40.16,1590.0,1590.0
260,2,0,766958446,454.805316,1.6863445061402933,55.202153870117186,43.0,43.0,40.92,40.85,1590.0,1590.0
262,2,3,942263233,695.523336,1.3547543040310008,55.66039314111328,43.0,43.0,40.92,41.01,1590.0,1590.0
264,2,0,788871544,465.35866,1.695190423661612,56.36004672119141,43.0,43.0,40.92,40.85,1590.0,1590.0
265,2,0,569740560,340.790239,1.6718218270330214,56.828429288085935,43.0,43.0,42.08,41.23,1590.0,1590.0
268,2,3,657392953,376.223761,1.7473456520998414,57.49633444702148,43.0,43.0,42.08,42.38,1590.0,1590.0
275,2,1,942263233,608.6176899999999,1.5482021776264836,58.997729272216795,43.0,42.0,41.5,41.04,1590.0,1590.0
287,2,1,416348871,269.594196,1.5443539852764485,62.32508805517578,44.0,42.0,41.01,39.78,1590.0,1590.0
289,2,1,723132249,1031.334449,0.7011617324536786,62.598368983154295,44.0,42.0,41.01,39.78,1590.0,1590.0
299,2,3,876523938,498.62381,1.7578862469483758,64.78804758618163,44.0,44.0,42.38,41.31,1590.0,1590.0
300,2,0,876523938,522.342734,1.6780628521196201,65.28881137915039,44.0,44.0,42.38,41.62,1590.0,1590.0
306,2,0,197217886,475.132961,0.4150793613327112,65.99008034814453,44.0,44.0,42.38,41.62,1590.0,1590.0
308,2,0,547827461,326.964846,1.6754934596240965,66.52237543920899,44.0,44.0,41.11,41.33,1590.0,1590.0
314,2,3,197217886,111.896494,1.762502818006076,67.28854543212891,44.0,44.0,41.11,42.76,1590.0,1590.0
315,2,1,1,0.007487,0.00013356484573260317,67.40272443823243,44.0,43.0,41.11,39.78,1590.0,1590.0
319,2,0,964176331,819.0372,1.1772070072030916,67.40871489111328,44.0,44.0,41.11,41.33,1590.0,1590.0
322,2,0,416348871,247.624302,1.681373224022253,68.50475716601562,44.0,44.0,41.79,41.33,1590.0,1590.0
335,2,3,43826197,25.229903999999998,1.737073474397683,71.39328823120117,45.0,45.0,42.28,42.67,1590.0,1590.0
339,2,0,438261969,1176.689472,0.3724533782520321,71.58372804003906,45.0,44.0,42.28,41.14,1590.0,1590.0
341,2,3,964176331,641.473576,1.5030647669265802,72.76418300610352,45.0,45.0,42.67,42.67,1590.0,1590.0
342,2,1,241044083,154.372845,1.5614409580907833,73.40784365405274,45.0,44.0,42.67,40.16,1590.0,1590.0
344,2,3,306783379,174.18948600000002,1.7612049156629348,73.59666395117188,45.0,45.0,42.67,42.67,1590.0,1590.0
345,2,1,876523938,559.871581,1.5655803361807,73.77291924023437,45.0,44.0,42.67,40.16,1590.0,1590.0
347,2,0,65739296,40.5456,1.621366954737382,74.33920666601563,45.0,45.0,42.28,41.72,1590.0,1590.0
351,2,1,613566757,1113.04989,0.551248207751047,74.38557015307617,45.0,44.0,42.28,39.87,1590.0,1590.0
353,2,3,416348871,235.619169,1.7670415898971275,75.54006980004883,45.0,45.0,42.28,41.5,1590.0,1590.0
356,2,3,569740560,320.792061,1.7760432045106005,75.78459743017578,45.0,45.0,42.57,41.5,1590.0,1590.0
359,2,1,986089430,631.822017,1.5607076098457646,76.11364825122071,45.0,44.0,42.57,39.87,1590.0,1590.0
364,2,0,745045347,448.221722,1.6622249891762273,77.24373539404297,45.0,45.0,42.57,41.23,1590.0,1590.0
365,2,1,219130985,142.821566,1.5342989937528062,77.69547785815429,45.0,44.0,42.18,41.72,1590.0,1590.0
373,2,1,679306052,953.629782,0.7123372873017089,78.32586940600586,45.0,44.0,42.18,41.72,1590.0,1590.0
382,2,3,438261969,250.198631,1.7516561431545163,80.60790998413086,46.0,45.0,42.83,41.5,1590.0,1590.0
390,2,0,613566757,364.36926500000004,1.6839146874805697,81.99632179418946,46.0,45.0,42.83,41.23,1590.0,1590.0
391,2,3,262957182,143.60623,1.831098706511549,82.36393943310547,46.0,46.0,41.99,42.96,1590.0,1590.0
393,2,3,1073741824,1131.8534920000002,0.9486579593465615,82.51137421923828,46.0,46.0,41.99,42.96,1590.0,1590.0
398,2,1,482088166,417.69159,1.154172546303841,84.44166998217773,46.0,44.0,42.38,40.46,1590.0,1590.0
401,2,1,394435772,250.891876,1.5721344919115674,85.1843078071289,46.0,44.0,42.38,40.46,1590.0,1590.0
402,2,3,679306052,386.138278,1.7592300238102785,85.43819011010743,46.0,46.0,42.38,41.6,1590.0,1590.0
414,2,3,635479855,556.486659,1.1419498468156448,87.86214539501952,46.0,46.0,42.86,41.6,1590.0,1590.0
434,2,3,788871544,446.45553,1.766965556457549,91.53903185009766,47.0,46.0,41.4,43.06,1590.0,1590.0
436,2,0,1,0.007553,0.00013239772275916854,92.14443627514649,47.0,46.0,41.5,41.43,1590.0,1590.0
438,2,3,219130985,253.536205,0.8642985919900473,92.14910299902344,47.0,47.0,41.5,41.69,1590.0,1590.0
439,2,3,1029915627,582.288431,1.7687379177897493,92.40465588110352,47.0,47.0,41.5,41.69,1590.0,1590.0
443,2,1,306783379,769.409398,0.3987258016310323,93.00757395410156,47.0,45.0,41.5,40.55,1590.0,1590.0
445,2,3,109565493,63.20802,1.733411250660913,93.96900916503907,47.0,47.0,42.28,41.79,1590.0,1590.0
452,2,0,284870280,168.011438,1.6955409904889926,94.94620461914063,47.0,46.0,42.28,41.43,1590.0,1590.0
456,2,1,569740560,363.98614399999997,1.5652809025609502,95.32016520214843,47.0,45.0,41.5,41.91,1590.0,1590.0
457,2,1,460175068,297.74554,1.5455313553983039,95.68655051000977,47.0,45.0,41.5,41.91,1590.0,1590.0
459,2,1,1008002528,640.9694000000001,1.5726219192367061,96.30736062402343,47.0,45.0,41.5,41.91,1590.0,1590.0
460,2,1,701219150,446.5066,1.5704564053476477,96.95722339819336,47.0,46.0,42.83,41.99,1590.0,1590.0
464,2,0,87652394,637.052156,0.13759060882920865,97.41161407202148,47.0,47.0,42.83,43.25,1590.0,1590.0
468,2,3,613566757,350.991441,1.7480960653966489,98.0557796821289,47.0,47.0,42.83,41.79,1590.0,1590.0
470,2,1,438261969,365.175205,1.2001416388607216,98.41010951000976,47.0,45.0,42.83,40.16,1590.0,1590.0
471,2,1,547827461,351.46162300000003,1.5587120332623057,98.77764411303711,47.0,45.0,42.83,40.16,1590.0,1590.0
473,2,0,306783379,434.887979,0.705430809344123,99.13306103710937,47.0,47.0,42.83,42.01,1590.0,1590.0
479,2,1,43826197,56.398274,0.7770840114716985,100.19464328515625,47.0,46.0,42.83,40.75,1590.0,1590.0
483,2,1,175304788,357.509796,0.4903496070916054,100.65052320507813,47.0,46.0,42.83,40.75,1590.0,1590.0
485,2,0,482088166,311.042645,1.5499101931826744,101.01226674902344,47.0,47.0,42.83,41.53,1590.0,1590.0
496,2,1,21913099,15.300730999999999,1.4321602673754608,102.5232361040039,47.0,46.0,42.76,40.16,1590.0,1590.0
511,2,0,1073741824,629.419672,1.7059235225174214,104.98623105908203,48.0,47.0,42.83,41.53,1590.0,1590.0
512,2,3,547827461,311.151907,1.760643109283595,105.61806851318359,48.0,47.0,42.83,43.42,1590.0,1590.0
514,2,3,525914363,299.61298100000005,1.7553123407560232,105.93276952124023,48.0,47.0,42.83,43.42,1590.0,1590.0
515,2,3,986089430,557.206726,1.7697012329316355,106.23527746923828,48.0,47.0,42.83,43.42,1590.0,1590.0
516,2,0,657392953,391.967179,1.677163263202708,106.79513635620117,48.0,47.0,43.03,41.53,1590.0,1590.0
524,2,3,1008002528,1240.048214,0.8128736581527789,108.14904076123047,48.0,48.0,42.74,43.64,1590.0,1590.0
527,2,1,131478591,84.003108,1.5651634103823873,109.52270409814453,48.0,46.0,42.74,40.46,1590.0,1590.0
529,2,1,591653658,371.034343,1.5946061844738724,109.76168017700195,48.0,46.0,42.93,40.26,1590.0,1590.0
530,2,0,328696477,193.275903,1.7006593781119212,110.13698537817383,48.0,47.0,42.93,43.44,1590.0,1590.0
531,2,1,964176331,620.587085,1.553651943949172,110.3331178671875,48.0,46.0,42.93,40.26,1590.0,1590.0
534,2,3,175304788,252.735232,0.693630193988941,110.95890242602539,48.0,48.0,42.93,43.74,1590.0,1590.0
535,2,3,832697741,467.909853,1.7796114693058194,111.21391189624023,48.0,48.0,42.93,43.74,1590.0,1590.0
538,2,3,21913099,114.77655499999999,0.19091964382447268,112.27893808715821,48.0,48.0,41.96,43.51,1590.0,1590.0
542,2,1,109565493,948.184426,0.11555293463552416,112.40095377514649,48.0,46.0,41.96,40.26,1590.0,1590.0
547,2,1,262957182,768.406351,0.34221109918962656,113.56630863012695,48.0,46.0,41.79,40.36,1590.0,1590.0
548,2,3,745045347,420.67744500000003,1.7710608349824886,114.33710082299805,48.0,48.0,41.79,43.51,1590.0,1590.0
559,2,3,394435772,388.53477899999996,1.0151878115395174,115.53269062109375,48.0,48.0,42.93,43.61,1590.0,1590.0
572,2,1,1051828725,1625.272216,0.6471708029247453,117.51260561401367,48.0,47.0,41.79,40.85,1590.0,1590.0
580,2,3,482088166,299.635668,1.6089144834386004,120.92239012011719,49.0,49.0,42.93,43.71,1590.0,1590.0
581,2,1,766958446,483.41321600000003,1.586548361971138,121.22429744799804,49.0,47.0,42.76,40.36,1590.0,1590.0
586,2,0,460175068,275.38543300000003,1.671021821985769,122.26115472607422,49.0,48.0,42.76,43.54,1590.0,1590.0
589,2,0,854610839,1190.7165439999999,0.7177281976187945,122.5413582421875,49.0,48.0,42.76,43.54,1590.0,1590.0
595,2,3,810784642,669.789357,1.2105069056807958,124.00292917602539,49.0,49.0,41.89,42.47,1590.0,1590.0
1,3,2,109565493,61.600471,1.778647000929587,0.390569251953125,33.0,33.0,34.8,33.92,1590.0,1590.0
3,3,1,1073741824,649.6877929999999,1.6527043228592724,0.6025374470214844,33.0,33.0,34.8,33.73,1590.0,1590.0
11,3,0,569740560,780.0603199999999,0.7303801326543569,2.713165353027344,34.0,34.0,34.61,34.31,1590.0,1590.0
12,3,0,197217886,122.894958,1.6047679189572608,3.495753061035156,34.0,34.0,34.61,34.31,1590.0,1590.0
13,3,0,657392953,407.406956,1.613602672508125,3.620756321044922,34.0,34.0,34.61,34.31,1590.0,1590.0
20,3,0,372522674,229.138631,1.6257523769529723,4.687673458984375,34.0,34.0,34.68,34.41,1590.0,1590.0
21,3,1,504001264,311.371398,1.618649841434697,4.91961754296875,34.0,34.0,34.68,33.53,1590.0,1590.0
24,3,0,591653658,359.17296799999997,1.6472666673512022,5.350066531982422,35.0,34.0,34.68,34.51,1590.0,1590.0
29,3,0,635479855,679.1534429999999,0.9356940784882394,6.06900153100586,35.0,34.0,34.68,34.51,1590.0,1590.0
31,3,2,613566757,512.6622199999999,1.196824601196476,6.753328893066406,35.0,35.0,34.78,34.2,1590.0,1590.0
35,3,0,898437036,550.342228,1.6325060849228528,7.522763409179688,35.0,35.0,34.78,34.61,1590.0,1590.0
42,3,0,153391690,305.418716,0.502234087055752,8.320200487060546,35.0,35.0,34.68,34.51,1590.0,1590.0
49,3,2,416348871,1008.2728199999999,0.41293275266509716,9.055237384033203,35.0,35.0,34.68,34.29,1590.0,1590.0
52,3,0,920350135,647.840789,1.420642464363262,10.11878974609375,35.0,35.0,34.88,34.61,1590.0,1590.0
54,3,1,679306052,410.78986499999996,1.6536582566368818,10.966768066162109,35.0,35.0,34.88,33.73,1590.0,1590.0
57,3,0,306783379,1262.869709,0.2429255977981494,11.383130683105469,36.0,36.0,34.9,34.51,1590.0,1590.0
70,3,0,810784642,1596.372245,0.5078919685176561,14.386158018066407,36.0,36.0,34.88,34.51,1590.0,1590.0
74,3,1,153391690,211.102271,0.7266226425389806,16.49610652001953,36.0,36.0,35.0,33.83,1590.0,1590.0
77,3,2,920350135,963.994929,0.9547250792643951,16.712674214111328,36.0,37.0,35.0,34.39,1590.0,1590.0
79,3,2,679306052,383.94016700000003,1.769301861037113,17.857012230957032,37.0,37.0,35.07,34.41,1590.0,1590.0
82,3,0,262957182,155.361081,1.6925550485838856,18.585362935058594,37.0,37.0,35.07,34.7,1590.0,1590.0
83,3,0,131478591,80.758948,1.628037440507521,18.74288491894531,37.0,37.0,35.07,34.8,1590.0,1590.0
89,3,2,657392953,1443.5174240000001,0.45541047310558813,18.83148266015625,37.0,37.0,35.07,34.39,1590.0,1590.0
90,3,0,438261969,271.158959,1.61625479982758,20.277248267089846,37.0,37.0,35.27,34.8,1590.0,1590.0
